CPU_COUNT,TIME_MS,NN_FACTOR,ANT_COUNT,LOCAL_SEARCH,TOUR_LEN,SOLUTION_FOUND_IN_IT,NON_IMPROVED_PERIODS
16,175,15,1,true,41755,31,3;7;12;100;
16,214,15,1,true,41908,84,10;17;49;2;100;
16,199,15,1,true,41771,72,2;1;1;2;10;4;11;6;24;100;
16,214,15,1,true,41394,86,1;15;16;10;37;100;
16,144,15,1,true,42091,20,4;12;100;
16,210,15,1,true,41745,82,11;5;61;100;
16,309,15,1,true,41599,173,1;18;7;7;41;12;16;10;49;100;
16,271,15,1,true,41541,141,2;1;18;41;72;100;
16,221,15,1,true,41613,93,1;1;26;57;1;100;
16,162,15,1,true,42108,37,1;3;3;18;4;100;
16,171,15,6,true,41428,33,6;1;21;100;
16,245,15,6,true,41435,98,3;4;49;36;100;
16,157,15,6,true,41196,21,2;1;2;8;100;
16,353,15,6,true,41597,186,1;3;36;37;23;78;100;
16,136,15,6,true,41708,3,1;100;
16,144,15,6,true,41734,10,1;1;2;100;
16,163,15,6,true,41147,27,1;20;100;
16,153,15,6,true,41463,18,1;14;100;
16,179,15,6,true,41640,40,1;4;28;100;
16,170,15,6,true,41497,33,2;1;2;1;8;11;100;
16,259,15,11,true,41607,106,2;1;20;74;100;
16,257,15,11,true,41521,105,2;2;2;1;53;35;100;
16,250,15,11,true,41444,98,2;90;100;
16,316,15,11,true,41488,154,11;6;31;72;28;100;
16,168,15,11,true,41577,28,6;2;16;100;
16,244,15,11,true,41430,93,1;1;2;83;100;
16,283,15,11,true,41584,128,5;12;1;30;30;40;100;
16,328,15,11,true,41336,163,1;1;6;14;94;27;11;100;
16,156,15,11,true,41562,18,1;1;5;4;100;
16,228,15,11,true,41402,77,1;4;34;31;100;
16,254,15,16,true,41397,95,2;1;2;30;26;10;16;100;
16,202,15,16,true,41214,53,1;1;24;18;2;100;
16,430,15,16,true,41188,232,1;8;9;7;10;60;55;6;65;100;
16,322,15,16,true,41452,153,1;9;39;98;100;
16,163,15,16,true,41476,16,1;2;2;1;2;100;
16,263,15,16,true,41437,97,1;2;57;30;100;
16,185,15,16,true,41536,34,1;2;3;21;100;
16,181,15,16,true,41373,29,4;2;1;17;100;
16,167,15,16,true,41576,19,2;13;100;
16,335,15,16,true,41403,154,5;4;4;24;5;47;5;48;100;
16,336,15,21,true,41151,143,1;6;18;31;73;6;100;
16,295,15,21,true,41353,112,33;76;100;
16,241,15,21,true,41163,72,1;6;1;33;23;100;
16,220,15,21,true,41377,55,3;2;6;36;100;
16,173,15,21,true,41329,17,1;9;100;
16,433,15,21,true,41471,212,1;22;6;4;61;52;52;100;
16,188,15,21,true,41438,31,2;3;21;100;
16,163,15,21,true,41226,11,2;2;1;1;100;
16,420,15,21,true,41258,202,2;24;25;64;75;100;
16,386,15,21,true,41530,179,5;2;79;29;40;17;100;
16,166,15,26,true,41464,12,2;3;3;100;
16,318,15,26,true,41452,128,3;1;34;9;37;9;26;100;
16,259,15,26,true,41432,83,6;8;11;6;43;100;
16,190,15,26,true,41378,30,1;19;4;100;
16,284,15,26,true,41556,101,3;1;92;100;
16,337,15,26,true,41420,142,10;61;66;100;
16,187,15,26,true,41537,28,1;1;21;100;
16,325,15,26,true,41324,133,1;12;10;21;81;100;
16,368,15,26,true,41212,162,1;5;6;23;98;17;1;100;
16,247,15,26,true,41406,72,1;5;1;9;49;100;
16,234,15,31,true,41128,61,5;8;41;100;
16,269,15,31,true,41310,87,1;2;8;3;1;19;41;100;
16,179,15,31,true,41292,20,2;1;13;100;
16,195,15,31,true,41385,32,2;3;21;100;
16,256,15,31,true,41301,77,2;9;18;31;10;100;
16,189,15,31,true,41443,27,1;12;8;100;
16,258,15,31,true,41217,80,1;10;59;2;100;
16,213,15,31,true,41373,45,1;1;1;2;4;1;27;100;
16,185,15,31,true,41412,25,5;6;7;100;
16,278,15,31,true,41201,93,3;10;15;6;5;7;38;100;
16,197,15,36,true,41532,25,1;1;1;17;100;
16,268,15,36,true,41269,74,2;1;17;8;37;100;
16,173,15,36,true,41081,8,2;3;100;
16,354,15,36,true,41376,133,1;3;27;96;100;
16,192,15,36,true,41645,21,9;8;100;
16,266,15,36,true,41283,73,1;1;7;3;23;30;100;
16,193,15,36,true,41403,22,1;1;10;1;1;100;
16,277,15,36,true,41178,80,3;1;3;6;14;11;33;100;
16,392,15,36,true,41440,158,3;43;57;48;100;
16,403,15,36,true,40957,167,1;2;17;1;14;79;44;100;
16,210,15,41,true,41476,31,8;20;100;
16,241,15,41,true,41384,51,9;17;20;100;
16,251,15,41,true,41288,59,2;3;7;1;10;16;11;100;
16,270,15,41,true,41450,72,2;2;30;3;28;100;
16,349,15,41,true,41345,118,1;3;3;13;26;61;2;100;
16,229,15,41,true,41309,44,3;3;5;27;100;
16,237,15,41,true,41545,50,1;3;8;6;22;100;
16,327,15,41,true,41254,111,1;3;16;24;8;51;100;
16,282,15,41,true,41454,78,1;3;2;4;3;3;51;100;
16,260,15,41,true,41360,65,1;6;4;46;100;
16,249,15,46,true,41482,56,3;37;11;100;
16,217,15,46,true,41541,33,1;27;100;
16,196,15,46,true,41298,20,1;12;100;
16,235,15,46,true,41213,46,1;2;2;33;100;
16,303,15,46,true,41232,93,1;5;16;28;36;100;
16,332,15,46,true,41171,103,5;2;1;33;32;22;100;
16,355,15,46,true,41307,119,1;1;21;31;57;100;
16,194,15,46,true,41507,17,1;2;8;100;
16,215,15,46,true,41299,30,2;1;3;10;6;100;
16,217,15,46,true,41478,34,2;8;1;18;100;
16,473,15,51,true,41340,186,3;8;8;5;19;85;49;100;
16,310,15,51,true,41303,85,1;3;53;20;100;
16,335,15,51,true,41492,101,4;7;84;100;
16,298,15,51,true,41284,76,2;2;2;2;5;8;46;100;
16,210,15,51,true,41345,21,2;4;1;7;100;
16,418,15,51,true,41170,151,3;9;6;3;13;39;67;100;
16,363,15,51,true,41140,114,2;1;2;2;46;40;11;100;
16,267,15,51,true,41281,56,3;4;15;26;100;
16,352,15,51,true,41410,110,2;12;88;100;
16,242,15,51,true,41161,43,10;4;6;18;100;
16,356,15,56,true,41166,111,3;3;5;20;19;20;31;100;
16,521,15,56,true,41243,206,1;20;43;37;95;100;
16,304,15,56,true,41210,78,9;1;23;39;100;
16,314,15,56,true,41277,84,11;3;19;1;40;100;
16,202,15,56,true,41323,14,4;7;100;
16,289,15,56,true,41045,67,1;2;5;13;4;6;28;100;
16,220,15,56,true,41380,25,2;19;100;
16,478,15,56,true,41375,183,2;2;32;60;81;100;
16,334,15,56,true,41296,96,1;14;28;45;100;
16,204,15,56,true,41273,15,5;6;100;
16,367,15,61,true,41223,106,2;10;15;53;20;100;
16,502,15,61,true,41144,185,1;1;6;1;3;13;16;26;50;57;100;
16,323,15,61,true,41293,80,3;3;2;10;55;100;
16,342,15,61,true,41133,92,2;4;5;3;70;100;
16,233,15,61,true,40925,26,1;3;16;100;
16,483,15,61,true,41050,174,6;14;3;29;23;26;60;3;100;
16,236,15,61,true,41234,32,5;6;16;100;
16,315,15,61,true,41249,82,2;1;75;100;
16,219,15,61,true,41150,23,1;5;1;7;1;100;
16,317,15,61,true,41388,78,75;100;
16,517,15,66,true,41063,183,1;6;3;4;12;2;7;66;71;100;
16,452,15,66,true,41122,150,2;11;11;1;21;97;100;
16,377,15,66,true,41337,107,5;22;31;40;100;
16,389,15,66,true,41159,117,4;2;59;17;25;100;
16,290,15,66,true,41389,59,1;1;8;13;7;19;100;
16,380,15,66,true,41129,112,3;5;1;6;87;100;
16,205,15,66,true,41223,9,1;2;1;100;
16,229,15,66,true,41438,23,3;1;2;9;100;
16,513,15,66,true,41290,187,2;12;12;21;37;94;100;
16,249,15,66,true,40901,35,2;3;2;1;13;6;100;
16,416,15,71,true,41237,126,2;51;19;1;26;20;100;
16,375,15,71,true,41171,104,1;10;55;30;100;
16,342,15,71,true,41117,84,1;3;7;64;100;
16,205,15,71,true,41160,7,2;100;
16,399,15,71,true,41151,117,1;1;2;12;8;37;47;100;
16,377,15,71,true,41195,105,1;3;3;13;79;100;
16,425,15,71,true,41280,132,1;3;7;4;12;18;31;45;100;
16,247,15,71,true,41535,31,2;1;4;19;100;
16,268,15,71,true,41324,41,3;1;3;27;100;
16,321,15,71,true,41156,73,3;66;100;
16,225,15,76,true,41225,16,2;3;2;3;100;
16,434,15,76,true,41309,135,2;1;5;3;9;82;21;100;
16,238,15,76,true,41398,23,1;3;14;100;
16,406,15,76,true,41265,119,5;25;6;22;54;100;
16,393,15,76,true,41181,112,1;2;21;37;37;100;
16,296,15,76,true,41320,57,3;4;39;2;3;100;
16,320,15,76,true,41187,70,1;5;1;35;18;100;
16,896,15,76,true,41092,383,1;2;3;3;65;57;81;76;82;100;
16,354,15,76,true,41275,82,2;2;30;42;100;
16,336,15,76,true,41464,80,2;2;18;2;23;23;100;
16,955,15,81,true,41103,398,2;9;16;9;51;53;12;86;92;52;100;
16,528,15,81,true,41162,174,1;1;28;2;11;60;61;100;
16,290,15,81,true,41160,48,1;1;1;1;1;16;19;100;
16,255,15,81,true,41214,28,2;18;100;
16,255,15,81,true,41339,29,1;1;2;5;10;100;
16,609,15,81,true,41178,219,3;2;1;34;27;95;47;100;
16,405,15,81,true,41248,111,3;21;49;29;100;
16,251,15,81,true,41391,27,1;18;100;
16,338,15,81,true,41341,74,1;2;5;3;28;26;100;
16,285,15,81,true,41202,46,2;3;19;16;100;
16,534,15,86,true,41146,171,1;2;3;9;32;62;52;100;
16,479,15,86,true,41124,144,1;1;1;1;3;33;11;81;100;
16,369,15,86,true,41163,85,2;2;1;25;22;23;100;
16,232,15,86,true,41174,13,1;2;4;100;
16,351,15,86,true,41380,76,5;2;9;38;13;100;
16,256,15,86,true,41139,26,2;2;17;100;
16,473,15,86,true,41328,140,3;1;7;3;99;20;100;
16,417,15,86,true,41269,108,25;76;100;
16,477,15,86,true,41235,140,11;7;1;5;3;21;49;33;100;
16,226,15,86,true,41315,9,2;1;1;100;
16,261,15,91,true,41208,23,7;1;11;100;
16,465,15,91,true,41231,126,1;1;6;7;61;42;100;
16,239,15,91,true,41441,14,4;4;100;
16,391,15,91,true,41242,96,1;2;17;48;20;100;
16,562,15,91,true,41271,182,1;17;47;2;46;60;100;
16,467,15,91,true,41232,131,14;4;15;70;18;100;
16,235,15,91,true,41210,10,8;100;
16,383,15,91,true,41420,91,1;1;2;33;11;35;100;
16,724,15,91,true,41038,261,1;1;2;5;9;6;95;45;85;100;
16,276,15,91,true,41268,35,3;14;3;3;4;100;
16,437,15,96,true,41284,114,1;2;16;7;82;100;
16,244,15,96,true,41160,15,1;1;1;6;100;
16,382,15,96,true,41188,86,2;1;2;7;26;40;100;
16,332,15,96,true,41204,59,1;5;1;5;23;16;100;
16,628,15,96,true,41287,208,1;2;5;53;66;42;27;100;
16,404,15,96,true,41110,96,34;56;100;
16,339,15,96,true,41418,63,1;3;8;45;100;
16,315,15,96,true,41299,51,4;1;3;13;14;7;100;
16,269,15,96,true,41160,28,1;3;11;5;100;
16,238,15,96,true,41447,11,2;5;100;
16,389,15,101,true,41300,83,2;1;3;3;12;7;39;6;100;
16,310,15,101,true,41383,43,5;1;3;27;100;
16,546,15,101,true,41094,160,1;2;17;15;13;47;53;2;100;
16,241,15,101,true,41265,9,2;1;100;
16,275,15,101,true,41366,27,1;3;7;7;100;
16,415,15,101,true,41211,95,1;2;1;30;44;8;100;
16,278,15,101,true,41355,28,6;1;1;11;3;100;
16,342,15,101,true,41190,58,2;1;4;7;7;5;22;100;
16,285,15,101,true,41273,31,3;24;100;
16,239,15,101,true,41344,9,1;2;1;100;
16,629,15,106,true,41233,196,1;4;10;3;27;1;85;56;100;
16,259,15,106,true,41235,16,2;3;5;100;
16,352,15,106,true,41165,63,4;5;17;5;26;100;
16,697,15,106,true,41165,228,7;2;32;75;59;45;100;
16,528,15,106,true,41163,148,1;10;8;39;19;17;44;100;
16,283,15,106,true,41078,29,14;8;100;
16,247,15,106,true,41184,11,2;3;100;
16,412,15,106,true,41069,91,1;1;2;4;1;59;13;100;
16,593,15,106,true,41151,178,2;2;23;11;96;36;100;
16,363,15,106,true,41018,68,1;1;2;2;2;1;44;4;100;
16,582,15,111,true,41125,166,1;1;2;23;68;16;21;22;100;
16,305,15,111,true,41101,37,3;7;21;100;
16,339,15,111,true,41320,52,5;5;2;17;16;100;
16,277,15,111,true,41148,24,10;11;100;
16,327,15,111,true,41248,47,1;1;1;2;33;100;
16,586,15,111,true,41110,171,4;41;57;63;100;
16,341,15,111,true,41168,54,4;12;9;23;100;
16,448,15,111,true,41210,105,2;3;30;28;34;100;
16,254,15,111,true,41395,12,1;1;2;1;100;
16,439,15,111,true,41161,100,3;1;3;38;23;25;100;
16,284,15,116,true,41148,20,1;10;3;100;
16,594,15,116,true,41186,165,2;1;3;13;9;14;8;15;87;2;100;
16,278,15,116,true,41177,19,2;11;1;100;
16,597,15,116,true,41133,166,1;5;1;14;14;8;69;45;100;
16,301,15,116,true,41281,30,6;9;2;5;100;
16,264,15,116,true,41172,13,1;8;100;
16,428,15,116,true,41274,89,1;1;4;6;8;10;50;100;
16,336,15,116,true,41075,47,4;3;14;21;100;
16,598,15,116,true,40969,166,2;3;1;6;11;41;48;12;29;100;
16,492,15,116,true,41177,118,10;1;41;60;100;
16,499,15,121,true,41294,118,1;6;5;17;82;100;
16,331,15,121,true,41358,42,1;9;23;100;
16,358,15,121,true,41158,54,2;47;100;
16,282,15,121,true,41350,19,6;9;100;
16,486,15,121,true,41308,111,2;31;4;9;56;100;
16,568,15,121,true,41017,140,3;1;5;4;13;6;23;75;100;
16,254,15,121,true,41321,6,1;1;100;
16,317,15,121,true,41083,35,1;1;1;10;15;100;
16,272,15,121,true,41144,14,2;1;2;3;100;
16,688,15,121,true,41164,202,2;2;5;9;43;27;20;3;56;23;100;
16,562,15,126,true,40946,142,1;8;3;34;87;100;
16,328,15,126,true,41166,37,1;2;6;22;100;
16,271,15,126,true,41188,12,1;2;4;100;
16,591,15,126,true,41074,154,4;4;7;19;40;72;100;
16,466,15,126,true,41060,96,20;15;22;16;16;100;
16,298,15,126,true,41106,24,10;9;100;
16,343,15,126,true,41315,43,1;1;4;10;21;100;
16,364,15,126,true,41062,53,5;1;2;1;15;21;100;
16,342,15,126,true,41241,44,1;11;6;21;100;
16,642,15,126,true,41344,175,9;1;28;41;8;80;100;
16,697,15,131,true,41132,188,3;3;43;17;5;12;47;46;100;
16,335,15,131,true,41248,34,1;8;1;18;100;
16,693,15,131,true,41079,187,1;5;1;21;32;73;44;100;
16,548,15,131,true,41266,121,11;53;14;37;100;
16,263,15,131,true,41075,4,1;100;
16,416,15,131,true,41246,70,1;1;3;4;15;37;100;
16,366,15,131,true,41400,48,14;31;100;
16,522,15,131,true,41097,116,2;2;17;69;19;100;
16,379,15,131,true,41235,54,1;1;2;4;1;8;26;100;
16,773,15,131,true,40905,222,3;6;14;32;16;1;96;41;100;
16,383,15,136,true,41232,53,1;1;1;41;100;
16,333,15,136,true,41317,32,1;1;24;100;
16,898,15,136,true,41054,266,3;1;26;8;15;76;41;87;100;
16,344,15,136,true,41062,37,3;1;2;3;2;5;6;6;100;
16,402,15,136,true,41399,60,2;8;11;9;22;100;
16,571,15,136,true,41300,133,2;2;23;1;5;90;100;
16,380,15,136,true,41234,52,2;1;44;100;
16,280,15,136,true,40982,9,6;100;
16,456,15,136,true,41306,84,2;6;71;100;
16,586,15,136,true,41196,137,1;61;9;57;100;
16,340,15,141,true,41050,32,28;100;
16,423,15,141,true,41236,67,8;23;13;18;100;
16,475,15,141,true,41328,88,1;12;5;63;100;
16,531,15,141,true,41234,112,7;3;3;41;48;1;100;
16,466,15,141,true,41106,85,70;11;100;
16,505,15,141,true,41059,101,1;2;2;6;3;12;67;100;
16,336,15,141,true,41118,30,1;1;3;20;100;
16,323,15,141,true,41156,26,1;3;12;2;100;
16,305,15,141,true,41152,18,3;3;7;100;
16,344,15,141,true,41330,34,1;1;25;100;
16,641,15,146,true,41039,154,1;4;2;34;23;82;100;
16,325,15,146,true,40886,25,5;17;100;
16,431,15,146,true,41386,68,2;1;1;6;8;41;100;
16,398,15,146,true,41215,54,1;1;1;6;37;100;
16,372,15,146,true,41110,44,16;23;100;
16,317,15,146,true,41249,22,2;1;1;12;100;
16,292,15,146,true,41283,11,1;4;100;
16,553,15,146,true,41141,118,3;4;3;13;20;9;31;24;100;
16,435,15,146,true,41286,70,10;23;24;7;100;
16,557,15,146,true,41106,120,3;6;19;79;7;100;
16,313,15,151,true,41254,17,1;1;1;3;4;100;
16,674,15,151,true,41105,161,1;1;25;30;53;44;100;
16,601,15,151,true,41254,132,1;3;8;22;89;100;
16,660,15,151,true,41327,155,1;1;10;18;18;12;10;22;23;26;100;
16,594,15,151,true,41156,129,1;3;3;23;34;58;100;
16,346,15,151,true,41120,30,3;2;1;10;2;4;100;
16,365,15,151,true,41263,38,2;3;5;3;4;11;100;
16,470,15,151,true,41236,79,1;2;16;43;11;100;
16,347,15,151,true,41293,31,1;22;3;100;
16,311,15,151,true,41326,16,8;1;100;
16,620,15,156,true,41298,135,1;4;1;25;94;100;
16,425,15,156,true,41184,59,1;1;2;4;34;9;100;
16,414,15,156,true,41245,55,2;7;6;11;2;17;100;
16,412,15,156,true,41192,54,27;1;7;13;100;
16,923,15,156,true,41069,250,1;11;50;59;11;78;29;100;
16,466,15,156,true,41232,75,1;1;14;17;34;100;
16,331,15,156,true,41296,21,1;1;9;2;100;
16,391,15,156,true,41120,46,6;2;9;21;100;
16,286,15,156,true,41220,4,1;100;
16,301,15,156,true,41170,10,1;1;2;100;
16,348,15,161,true,41247,27,1;4;1;8;4;100;
16,768,15,161,true,41211,186,3;12;27;47;6;82;100;
16,425,15,161,true,41104,55,1;8;26;13;100;
16,964,15,161,true,41093,262,2;1;11;60;83;96;100;
16,638,15,161,true,41112,138,27;30;60;14;100;
16,561,15,161,true,41077,109,9;9;85;100;
16,762,15,161,true,41135,186,4;21;64;91;100;
16,567,15,161,true,41227,112,2;4;46;54;100;
16,346,15,161,true,41287,26,1;1;4;13;100;
16,536,15,161,true,41167,100,2;2;2;4;9;4;13;1;52;100;
16,656,15,166,true,41137,141,3;9;33;6;82;100;
16,370,15,166,true,41145,29,1;9;4;10;100;
16,553,15,166,true,41183,102,1;1;2;1;56;32;100;
16,651,15,166,true,40914,139,3;2;13;34;2;12;38;24;100;
16,581,15,166,true,41133,113,1;1;1;24;44;31;100;
16,531,15,166,true,41171,94,6;5;26;49;100;
16,306,15,166,true,41237,8,2;1;100;
16,294,15,166,true,41205,4,1;100;
16,380,15,166,true,41163,37,1;9;3;17;1;100;
16,499,15,166,true,41259,80,6;1;19;4;7;34;100;
16,305,15,171,true,41175,6,2;100;
16,565,15,171,true,41076,103,1;1;5;1;4;9;72;100;
16,562,15,171,true,41169,101,3;1;2;9;51;17;7;100;
16,545,15,171,true,40976,95,4;2;1;6;35;39;100;
16,785,15,171,true,41023,183,3;2;10;7;2;26;29;94;100;
16,738,15,171,true,41248,165,5;5;1;13;19;37;77;100;
16,333,15,171,true,41354,15,1;2;6;100;
16,423,15,171,true,41248,49,2;2;5;12;21;100;
16,379,15,171,true,41237,33,3;4;3;2;15;100;
16,639,15,171,true,41228,129,4;12;22;84;100;
16,595,15,176,true,41257,111,2;2;2;9;36;21;27;100;
16,346,15,176,true,40983,20,1;2;9;100;
16,453,15,176,true,41119,59,1;2;3;27;9;8;100;
16,589,15,176,true,41262,109,2;11;16;16;57;100;
16,688,15,176,true,41076,142,1;1;1;3;5;28;92;100;
16,461,15,176,true,41081,61,2;6;2;4;8;8;10;11;100;
16,450,15,176,true,40953,56,1;1;1;2;34;10;100;
16,440,15,176,true,41017,54,1;1;3;42;100;
16,600,15,176,true,41165,114,5;6;5;17;1;4;68;100;
16,416,15,176,true,41236,46,1;1;1;1;12;6;11;100;
16,695,15,181,true,41185,144,6;3;16;7;59;11;30;100;
16,695,15,181,true,40968,143,1;3;13;5;17;3;93;100;
16,858,15,181,true,41080,200,1;3;4;21;13;69;80;100;
16,344,15,181,true,41277,16,1;1;3;2;1;100;
16,488,15,181,true,40941,69,1;2;1;9;12;5;30;100;
16,703,15,181,true,41090,146,2;3;2;1;8;44;3;71;100;
16,555,15,181,true,41352,92,1;4;2;9;15;53;100;
16,793,15,181,true,41134,177,1;4;5;5;42;4;97;8;100;
16,419,15,181,true,41143,44,1;4;3;3;17;1;6;100;
16,759,15,181,true,41136,166,1;1;1;24;4;39;88;100;
16,444,15,186,true,41237,50,1;18;25;100;
16,409,15,186,true,41216,38,10;9;14;100;
16,384,15,186,true,41155,29,3;4;7;5;100;
16,419,15,186,true,41176,41,3;1;12;2;3;6;5;100;
16,524,15,186,true,41137,79,15;6;3;1;45;100;
16,466,15,186,true,41226,56,2;34;14;100;
16,352,15,186,true,41286,18,3;10;100;
16,442,15,186,true,41133,50,1;3;11;2;25;100;
16,342,15,186,true,41259,14,2;1;6;100;
16,378,15,186,true,41070,26,3;6;2;1;4;100;
16,523,15,191,true,41220,74,3;1;5;54;1;100;
16,525,15,191,true,41137,75,2;22;30;14;100;
16,351,15,191,true,41261,15,1;2;2;5;100;
16,371,15,191,true,41161,22,1;2;2;3;4;100;
16,637,15,191,true,41221,112,1;1;2;10;31;59;100;
16,624,15,191,true,41067,110,4;2;6;41;47;100;
16,788,15,191,true,41044,168,2;2;40;32;84;100;
16,647,15,191,true,40770,115,4;1;21;83;100;
16,679,15,191,true,41221,129,2;74;20;6;18;100;
16,861,15,191,true,41172,191,5;2;47;3;36;87;100;
16,362,15,196,true,41229,15,1;2;3;2;100;
16,445,15,196,true,40962,44,2;1;2;13;3;13;100;
16,351,15,196,true,41299,12,1;2;2;1;100;
16,845,15,196,true,41133,179,2;1;1;1;84;26;52;100;
16,359,15,196,true,41140,15,3;7;100;
16,631,15,196,true,41086,107,1;45;57;100;
16,932,15,196,true,40933,208,1;1;14;23;57;10;91;100;
16,560,15,196,true,41155,82,1;3;3;1;2;14;49;100;
16,368,15,196,true,41307,18,2;1;4;1;3;100;
16,786,15,196,true,41180,160,2;1;80;70;100;
16,567,15,201,true,41245,82,1;1;1;5;7;15;43;100;
16,545,15,201,true,41203,76,1;32;36;100;
16,445,15,201,true,41126,43,37;100;
16,692,15,201,true,41220,125,3;2;4;14;2;7;4;78;100;
16,365,15,201,true,40982,16,1;1;8;100;
16,772,15,201,true,41225,148,1;2;3;1;22;41;23;44;100;
16,620,15,201,true,41244,101,3;7;2;7;17;6;30;19;100;
16,1088,15,201,true,41150,254,5;17;11;24;45;84;59;100;
16,537,15,201,true,41143,73,1;1;7;58;100;
16,695,15,201,true,41114,126,3;1;1;1;2;6;10;7;38;27;18;100;
